symbol,79,269,coverage,500,en_245,fr_245,es_245,ru_245,en_id,fr_id,es_id,ru_id,en_020,fr_020,es_020,ru_020,en_022,es_022,fr_022,ru_022,en_710,es_710,fr_710,ru_710,dl
E/NL.1954/28,,1954-01-01 00:00:00,1953-01-01 00:00:00,,"Sarawak, communicated by the Government of the United Kingdom of Great Britain and Northern Ireland : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Sarawak, communiqués par le gouvernement du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,422088,418244,,,,,,,,,,,,,,,n
E/NL.1969/52-63,,1969-01-01 00:00:00,1968-01-01 00:00:00,,Australia : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs,,,,422087,,,,,,,,,,,,,,,,n
E/NL.1954/40,,1954-01-01 00:00:00,1953-01-01 00:00:00,,"France : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","France : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,420404,422086,,,,,,,,,,,,,,,n
E/NL.1975/56,,1975-01-01 00:00:00,1974-01-01 00:00:00,,Jamaica : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs,,,,422084,,,,,,,,,,,,,,,,n
E/NL.1948/52,,1948-01-01 00:00:00,1947-01-01 00:00:00||1935-01-01 00:00:00,,"Hong Kong, communicated by the Government of the United Kingdom : Laws and regulations communicated in compliance with the terms of the Convention for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs of 13 July 1931, as amended by the Protocol of 11 December 1946","Hong Kong, communiqués par le gouvernement du Royaume-Uni : Lois et règlements communiqués conformément aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,419478,422081,,,,,,,,,,,,,,,n
E/NL.1958/1,,1958-01-01 00:00:00,1957-01-01 00:00:00,,"France : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","France : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,422080,421487,,,,,,,,,,,,,,,n
E/0245/Sess.3,,1947-01-01 00:00:00,1946-01-01 00:00:00,,Resolutions adopted by the Economic and Social Council during its third session from 11 september to 10 december 1946,,"Resoluciones aprobadas por el Consejo Económico y Social en su tercer periodo de sesiones, del 11 de septiembre al 10 de diciembre de 1946",,418121,,422077,,,,,,,,,,United Nations. Economic and Social Council,,,,n
E/NL.1953/127,,1953-01-01 00:00:00,1952-01-01 00:00:00,,"Italy : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Italie : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,421929,422076,,,,,,,,,,,,,,,n
E/NL.1948/12,,1948-01-01 00:00:00,1947-01-01 00:00:00||1939-01-01 00:00:00,,"Sudan, communicated by the government of the United Kingdom : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Soudan, communiqués par le gouvernement du Royaume-Uni : Lois et règlements communiqués conformément aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,420831,422074,,,,,,,,,,,,,,,n
E/NL.1962/55,,1962-01-01 00:00:00,1961-01-01 00:00:00,,"Finland : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,422072,,,,,,,,,,,,,,,,n
E/NL.1959/21,,1959-01-01 00:00:00,1957-01-01 00:00:00,,,"Belgique : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,422068,,,,,,,,,,,,,,,n
E/NL.1948/13,,1948-01-01 00:00:00,1948-01-01 00:00:00||1939-01-01 00:00:00,,"Sudan, communicated by the government of the United Kingdom : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Soudan, communiqués par le gouvernement du Royaume-Uni : Lois et règlements communiqués conformément aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,422067,419896,,,,,,,,,,,,,,,n
E/NL.1953/8-28,,1953-01-01 00:00:00,1949-01-01 00:00:00,,"Argentina : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Argentine : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,421722,422066,,,,,,,,,,,,,,,n
E/NL.1966/33,,1966-01-01 00:00:00,1964-01-01 00:00:00,,Iraq : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs,,,,422065,,,,,,,,,,,,,,,,n
E/NL.1952/60,,1952-01-01 00:00:00,1952-01-01 00:00:00||1951-01-01 00:00:00,,"United Kingdom of Great Britain and Northern Ireland : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,422064,421746,,,,,,,,,,,,,,,n
E/3048/Add.1,,1958-01-01 00:00:00,1957-01-01 00:00:00,,"Official records, resumed twenty-fourth session, 10-13 December 1957, resolutions, supplement no. 1a","Documents officiels, reprise de la vingt-quatrième session, 10-13 décembre 1957, resolutions, supplement no 1a","Documentos oficiales, 24° periodo de sesiones (continuacion), 10-13 de diciembre de 1957, resoluciones, suplemento no. 1a",,420289,418136,422062,,,,,,,,,,United Nations. Economic and Social Council,,,,n
C. 82.M. 41. 1925. XI||C.O. P. 57 (1),,1925-01-01 00:00:00,1912-01-01 00:00:00,,,"Première conférence de l'opium : accord, protocole, acte final signés à Genève, le 11 février 1925",,,,422061,,,,,,,,,,,,,,,n
E/NL.1951/89,,1951-01-01 00:00:00,1951-01-01 00:00:00,,"Basutoland, communicated by the Government of the United Kingdom of Great Britain and Northern Ireland : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Basutoland, communiqués par le gouvernement du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,418111,422060,,,,,,,,,,,,,,,n
E/NL.1962/6,,1962-01-01 00:00:00,1962-01-01 00:00:00,,"India : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,422059,,,,,,,,,,,,,,,,n
E/2152/Add.1,,1951-01-01 00:00:00,1951-01-01 00:00:00,,,"Décisions : Conseil économique et social, documents officiels, sixième année, reprise de la treizième session tenue au Palais de Chaillot, Paris, 18-21 décembre 1951, supplément no. 1A","Documentos oficiales, sexto año, continuacion del 13° periodo de sesiones (sesiones celebradas en el Palais de Chaillot, París) 18-21 de diciembre de 1951 : decisiones, suplemento no. 1a ( E/2152/Add.1 )",,,419439,422054,,,,,,,,,,,,,,n
E/NL.1956/1,,1956-01-01 00:00:00,1955-01-01 00:00:00,,"Iran : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Iran : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,422052,418370,,,,,,,,,,,,,,,n
E/NL.1975/44-47,,1975-01-01 00:00:00,1974-01-01 00:00:00,,,Argentine : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants,Argentina : Leyes y reglamentos promulgados para dar efecto a las disposiciones de tratados internacionales sobre los estupefacientes,,,419842,422050,,,,,,,,,,,,,,n
E/NL.1971/30,,1971-01-01 00:00:00,1970-01-01 00:00:00,,,Équateur : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants,Ecuador : Leyes y reglamentos promulgados para dar efecto a las disposiciones de tratados internacionales sobre los estupefacientes,,,422049,421611,,,,,,,,,,,,,,n
E/NL.1970/25,,1970-01-01 00:00:00,1969-01-01 00:00:00,,United Kingdom : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs,,,,422048,,,,,,,,,,,,,,,,n
E/NL.1951/66-67,,1951-01-01 00:00:00,1948-01-01 00:00:00,,"Thailand : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Thaïlande : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,422046,420101,,,,,,,,,,,,,,,n
E/NL.1949/64-69,,1949-01-01 00:00:00,1948-01-01 00:00:00,,"Australia : Laws and regulations communicated in compliance with the terms of the Convention for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs of 13 July 1931, as amended by the Protocol of 11 December 1946","Australie : Lois et règlements communiqués conformément aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,422045,419175,,,,,,,,,,,,,,,n
E/NL.1951/73-75,,1951-01-01 00:00:00,1947-01-01 00:00:00,,"United States of America : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","États-Unis d’Amérique : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,422044,421874,,,,,,,,,,,,,,,n
E/NL.1958/70,,1958-01-01 00:00:00,1957-01-01 00:00:00,,"Japan : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,422042,,,,,,,,,,,,,,,,n
C.760.M.260.1924.XI,,1925-01-01 00:00:00,1924-01-01 00:00:00,,"Records of the Second Opium Conference, Geneva, November 17th, 1924-February 19th, 1925 : meetings of the Committees and Sub-Committees","Actes de la deuxième conférence de l'opium, Genève, 17 novembre 1924-19 février 1925 : volume 1, séances plénières, compte rendu des débats",,,418241,419186,,,,,,,,,,,International Opium Conference (1924 : Geneva),,,,n
O.C.656||F.7259/289/87,,1927-01-01 00:00:00,1927-01-01 00:00:00,,Memorandum on the subject of the illicit activities of Monsieur Henri de Monfried : communicated by the British Government,,,,422039,,,,,,,,,,,,League of Nations. Advisory Committee on Traffic in Opium and other Dangerous Drugs,,,,n
E/NL.1965/65,,1965-01-01 00:00:00,1963-01-01 00:00:00,,Spain : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs,,España : Leyes y reglamentos promulgados para dar efecto a las disposiciones de tratados internacionales sobre los estupefacientes,,418015,,422037,,,,,,,,,,,,,,n
E/NL.1970/9-12,,1970-01-01 00:00:00,1961-01-01 00:00:00||1968-01-01 00:00:00||1955-01-01 00:00:00,,,Bulgarie : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants,,,,422036,,,,,,,,,,,,,,,n
E/NL.1970/7-8,,1970-01-01 00:00:00,1968-01-01 00:00:00,,,Tchad : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants,,,,422034,,,,,,,,,,,,,,,n
